"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.095644698E1,7.030729651E-1,7.803271413E-1,9.204626083E0
5.095896021E1,6.030617356E-1,9.090840816E-1,8.909982681E0
5.096147344E1,4.934685826E-1,9.426208138E-1,8.734513283E0
5.096398667E1,4.072313607E-1,1.028858066E0,8.548864365E0
5.096649990E1,3.742935359E-1,1.062394738E0,8.396751404E0
5.096901313E1,2.455365509E-1,1.076767564E0,8.226073265E0
5.097152636E1,2.024179399E-1,1.152824044E0,8.087734222E0
5.097403959E1,2.407455891E-1,1.124078274E0,8.002695084E0
5.097655282E1,2.215817720E-1,1.200733662E0,7.845790863E0
5.097906610E1,2.641015053E-1,1.167196870E0,7.779316425E0
5.098157933E1,2.832653522E-1,1.167196870E0,7.664932251E0
5.098409255E1,2.736834288E-1,1.191151738E0,7.584084988E0
5.098660578E1,3.832765818E-1,1.186360717E0,7.517610550E0
5.098911901E1,4.263951778E-1,1.219897389E0,7.536774158E0
5.099163224E1,4.263951778E-1,1.234270334E0,7.475090981E0
5.099414547E1,4.934685826E-1,1.272598028E0,7.365497589E0
5.099665870E1,5.120335221E-1,1.286970854E0,7.351723671E0
5.099917193E1,5.599430799E-1,1.239061236E0,7.332559586E0
5.100168516E1,5.743159652E-1,1.263016105E0,7.261294365E0
5.100419839E1,5.647340417E-1,1.277388930E0,7.275667191E0
5.100671162E1,5.743159652E-1,1.291761756E0,7.251712322E0
5.100922490E1,5.743159652E-1,1.301343679E0,7.204401493E0
5.101173813E1,5.647340417E-1,1.286970854E0,7.213983536E0
5.101425136E1,5.311973691E-1,1.296552777E0,7.109181404E0
5.101676459E1,5.311973691E-1,1.324699640E0,7.146910191E0
5.101927782E1,5.072425604E-1,1.324699640E0,7.137927055E0
5.102179104E1,4.982595444E-1,1.348654389E0,7.094808578E0
5.102430427E1,5.072425604E-1,1.343863487E0,7.142718315E0
5.102681750E1,5.120335221E-1,1.348654389E0,7.227757454E0
5.102933073E1,4.551409185E-1,1.339072466E0,7.327768803E0
5.103184396E1,4.647228420E-1,1.296552777E0,7.455926895E0
5.103435719E1,4.407680631E-1,1.348654389E0,7.479881763E0
5.103687037E1,4.599318802E-1,1.310326815E0,7.698469162E0
5.103938349E1,4.695138037E-1,1.324699640E0,7.755361557E0
5.104189662E1,3.928584754E-1,1.396564007E0,7.883519650E0
5.104440974E1,3.695025742E-1,1.391772985E0,8.054796219E0
5.104692287E1,3.742935359E-1,1.415727854E0,8.116479874E0
5.104943599E1,3.263839483E-1,1.353445411E0,8.206909180E0
5.105194917E1,3.120110929E-1,1.410936832E0,8.344649315E0
5.105446229E1,2.880562842E-1,1.449264526E0,8.449451447E0
5.105697542E1,3.263839483E-1,1.425309777E0,8.600965500E0
5.105948854E1,3.215929866E-1,1.367818236E0,8.644083977E0
5.106200167E1,2.688924670E-1,1.363027334E0,8.710558891E0
5.106451485E1,2.503274977E-1,1.353445411E0,8.748287201E0
5.106702797E1,2.461354136E-1,1.310326815E0,8.768050194E0
5.106954110E1,1.886439323E-1,1.271999121E0,8.782423019E0
5.107205422E1,1.598981917E-1,1.200134754E0,8.872852325E0
5.107456735E1,2.221806347E-1,1.190552831E0,8.877643585E0
5.107708052E1,2.078077644E-1,1.143242121E0,8.939327240E0
5.107959365E1,1.221694052E-1,1.076168776E0,9.005801201E0
5.108210677E1,1.461241841E-1,1.119287372E0,8.991428375E0
5.108461990E1,1.886439323E-1,1.033050179E0,9.053112030E0
5.108713302E1,1.790620238E-1,9.803496003E-1,9.001010895E0
5.108964620E1,1.886439323E-1,1.018677235E0,9.067484856E0
5.109215933E1,1.365422755E-1,1.047423005E0,9.077067375E0
5.109467245E1,9.821461886E-2,1.023468256E0,9.067484856E0
5.109718558E1,1.221694052E-1,1.033050179E0,9.091440201E0
5.109969870E1,2.694913372E-2,1.037841082E0,9.119586945E0
5.110221183E1,2.994348295E-3,1.009095311E0,9.167496681E0
5.110472500E1,-6.587565877E-3,1.042631984E0,9.205224991E0
5.110723813E1,-8.803384006E-2,1.023468256E0,9.214807510E0
5.110975125E1,-1.401354969E-1,1.052213907E0,9.281281471E0
5.111226438E1,-1.688812375E-1,1.037841082E0,9.290863991E0
5.111477750E1,-2.497286350E-1,1.033050179E0,9.352546692E0
5.111729068E1,-2.880562842E-1,1.095332623E0,9.381293297E0
5.111980380E1,-3.120110929E-1,1.095332623E0,9.395666122E0
5.112231693E1,-3.120110929E-1,1.028259158E0,9.395666122E0
5.112483005E1,-3.545308113E-1,1.013886333E0,9.423812866E0
5.112734318E1,-3.449489176E-1,1.085750699E0,9.419021606E0
5.112985636E1,-3.976494372E-1,1.047423005E0,9.366919518E0
5.113236948E1,-3.545308113E-1,1.033050179E0,9.390874863E0
5.113488261E1,-3.880675137E-1,1.057004929E0,9.362129211E0
5.113739573E1,-3.449489176E-1,1.013886333E0,9.314818382E0
5.113990886E1,-3.359658718E-1,1.004304409E0,9.381293297E0
5.114242203E1,-3.449489176E-1,9.899315238E-1,9.395666122E0
5.114493516E1,-2.880562842E-1,1.004304409E0,9.371710777E0
5.114744828E1,-2.497286350E-1,9.803496003E-1,9.314818382E0
5.114996141E1,-2.641015053E-1,9.563947916E-1,9.328592300E0
5.115247453E1,-1.736721992E-1,8.468016386E-1,9.314818382E0
5.115498766E1,-1.449264586E-1,8.420107365E-1,9.319609642E0
5.115750084E1,-6.887000799E-2,7.797282934E-1,9.262117386E0
5.116001396E1,4.132200405E-2,7.078639269E-1,9.205224991E0
5.116252709E1,9.821461886E-2,5.982707739E-1,9.162705421E0
5.116504021E1,1.790620238E-1,5.743159652E-1,9.148332596E0
5.116755334E1,2.365535051E-1,5.647340417E-1,9.138751030E0
5.117006651E1,2.844630778E-1,4.311861396E-1,9.119586945E0
5.117257964E1,3.317737877E-1,4.359771013E-1,9.153123856E0
5.117509276E1,3.605195284E-1,3.545308113E-1,9.148332596E0
5.117760589E1,3.365647495E-1,3.305760324E-1,9.020174026E0
5.118011901E1,3.317737877E-1,3.162031770E-1,9.010592461E0
5.118263219E1,3.221918643E-1,3.114122152E-1,9.034546852E0
5.118514532E1,2.748811543E-1,3.257850707E-1,8.977055550E0
5.118765844E1,2.221806347E-1,3.401579559E-1,8.929744720E0
5.119017156E1,1.652880162E-1,3.928584754E-1,8.844106674E0
5.119268469E1,1.604970694E-1,4.168132544E-1,8.801587105E0
5.119519787E1,1.557061076E-1,4.593330026E-1,8.715949059E0
5.119771099E1,6.946887821E-2,5.311973691E-1,8.663846970E0
5.120022412E1,2.994348295E-3,5.503612161E-1,8.578208923E0
5.120273724E1,-2.575139515E-2,6.126436591E-1,8.487779617E0
5.120525037E1,-6.887000799E-2,6.605532169E-1,8.450050354E0
5.120776349E1,-8.743496984E-2,7.030729651E-1,8.411723137E0
5.121027667E1,-1.592993289E-1,7.749373317E-1,8.369203568E0
5.121278979E1,-2.832653522E-1,8.803383708E-1,8.297937393E0
5.121530292E1,-3.168020248E-1,9.516038299E-1,8.217090607E0
5.121781604E1,-3.928584754E-1,1.037841082E0,8.188344955E0
5.122032917E1,-4.689149261E-1,1.071377754E0,8.212299347E0
5.122284235E1,-4.593330026E-1,1.137852311E0,8.212299347E0
5.122535547E1,-4.928697050E-1,1.190552831E0,8.117078781E0
5.122786860E1,-5.689261556E-1,1.252835274E0,8.126661301E0
5.123038172E1,-5.737171173E-1,1.252835274E0,8.064977646E0
5.123289485E1,-6.024628282E-1,1.319908619E0,8.112288475E0
5.123540802E1,-6.743271947E-1,1.338473678E0,8.093723297E0
5.123792115E1,-6.743271947E-1,1.348055601E0,8.031440735E0
5.124043427E1,-6.264176369E-1,1.352846503E0,8.112288475E0
5.124294740E1,-6.024628282E-1,1.348055601E0,8.112288475E0
5.124546052E1,-6.216266751E-1,1.357637405E0,8.160197258E0
5.124797370E1,-6.407905221E-1,1.410338044E0,8.178762436E0
5.125048682E1,-6.359995604E-1,1.486993313E0,8.169779778E0
5.125299995E1,-5.880900025E-1,1.439083695E0,8.207508087E0
5.125551308E1,-5.737171173E-1,1.477411389E0,8.241044998E0
5.125802620E1,-5.641351938E-1,1.577422619E0,8.207508087E0
5.126053932E1,-6.120447516E-1,1.563049793E0,8.207508087E0
5.126305250E1,-6.024628282E-1,1.525321007E0,8.307519913E0
5.126556563E1,-5.503612161E-1,1.467829466E0,8.393157959E0
5.126807875E1,-5.737171173E-1,1.424710870E0,8.487779617E0
5.127059188E1,-5.072425604E-1,1.453456640E0,8.521315575E0
5.127310500E1,-4.497511089E-1,1.443874717E0,8.540479660E0
5.127561818E1,-4.545420408E-1,1.362428427E0,8.696784973E0
5.127813130E1,-3.928584754E-1,1.381592274E0,8.787214279E0
5.128064443E1,-2.832653522E-1,1.410338044E0,8.844106674E0
5.128315755E1,-2.305648029E-1,1.367219329E0,8.939327240E0
5.128567068E1,-1.018078402E-1,1.424710870E0,8.986638069E0
5.128818386E1,-3.054235131E-2,1.424710870E0,8.996219635E0
5.129069698E1,-1.796608907E-3,1.443874717E0,9.020174026E0
5.129321011E1,1.736721955E-2,1.534902930E0,9.057903290E0
5.129572323E1,-2.096043713E-2,1.630123138E0,9.143541336E0
5.129823636E1,7.785305381E-3,1.673241735E0,9.143541336E0
5.130074953E1,-6.348018348E-2,1.697196603E0,9.143541336E0
5.130326266E1,-9.701687843E-2,1.811580658E0,9.124977112E0
5.130577578E1,-1.592993289E-1,1.849908352E0,9.101021767E0
5.130828891E1,-2.784743905E-1,1.940936446E0,9.115394592E0
5.131080203E1,-3.784856200E-1,2.084066391E0,9.091440201E0
5.131331516E1,-4.641239643E-1,2.151139736E0,8.944117546E0
5.131582834E1,-5.407792926E-1,2.270314693E0,8.844106674E0
5.131834146E1,-6.024628282E-1,2.423026562E0,8.701576233E0
5.132085459E1,-6.503724456E-1,2.561964273E0,8.478197098E0
5.132336771E1,-7.216379046E-1,2.714676142E0,8.269191742E0
5.132588084E1,-7.743384242E-1,2.805704355E0,8.055395126E0
5.132839401E1,-8.072762489E-1,2.948834181E0,7.927237511E0
5.133090714E1,-8.264400959E-1,3.091964006E0,7.708650112E0
5.133342026E1,-8.839315772E-1,3.182992220E0,7.514017105E0
5.133593339E1,-8.456039429E-1,3.388404369E0,7.418797016E0
5.133844651E1,-8.695586920E-1,3.421941042E0,7.238537312E0
5.134095969E1,-8.791406155E-1,3.550698042E0,7.086424351E0
5.134347282E1,-8.983044624E-1,3.689635754E0,7.019949913E0
5.134598594E1,-8.791406155E-1,3.808810949E0,6.981622219E0
5.134849907E1,-9.030954242E-1,3.899839163E0,6.910356522E0
5.135101219E1,-8.743496537E-1,4.004641056E0,6.891192913E0
5.135352537E1,-8.120672107E-1,4.019014359E0,6.863046169E0
5.135603849E1,-7.976943254E-1,4.028595924E0,6.853464127E0
5.135855162E1,-7.503836751E-1,4.086087704E0,6.863046169E0
5.136106474E1,-6.359995604E-1,4.114833355E0,6.943893433E0
5.136357787E1,-4.593330026E-1,4.172324657E0,7.038514614E0
5.136609099E1,-2.736834288E-1,4.238799095E0,7.104989529E0
5.136860417E1,-1.353445351E-1,4.301081657E0,7.176254749E0
5.137111729E1,-8.743496984E-2,4.344200134E0,7.247520447E0
5.137363042E1,-1.137852296E-2,4.439420700E0,7.247520447E0
5.137614354E1,-4.431635141E-2,4.449002743E0,7.285848141E0
5.137865667E1,-1.449264586E-1,4.463375568E0,7.337949753E0
5.138116985E1,-2.401467264E-1,4.544821739E0,7.366695404E0
5.138368297E1,-4.024403989E-1,4.501703262E0,7.470898628E0
5.138619610E1,-5.497623086E-1,4.449002743E0,7.490062714E0
5.138870922E1,-7.360107899E-1,4.315454483E0,7.713440895E0
5.139122235E1,-8.839315772E-1,4.181307793E0,7.879926682E0
5.139373552E1,-9.839428067E-1,4.047760010E0,8.003293991E0
5.139624865E1,-1.127072692E0,3.832765579E0,8.250626564E0
5.139876177E1,-1.160010457E0,3.608189583E0,8.526106834E0
5.140127490E1,-1.150428534E0,3.393195391E0,8.830332756E0
5.140378802E1,-1.150428534E0,3.274020195E0,9.124977112E0
5.140630120E1,-1.131863594E0,3.154246330E0,9.362129211E0
5.140881432E1,-9.887337685E-1,3.001534700E0,9.638208389E0
5.141132745E1,-8.647677302E-1,2.920088291E0,9.951416969E0
5.141384058E1,-7.551746368E-1,2.833851099E0,1.017000389E1
5.141635370E1,-6.168357134E-1,2.729048967E0,1.048381138E1
5.141886682E1,-4.497511089E-1,2.618856907E0,1.073533726E1
5.142138000E1,-3.257850707E-1,2.499681950E0,1.100662518E1
5.142389313E1,-9.701687843E-2,2.342179060E0,1.122042179E1
5.142640625E1,6.527678668E-2,2.208032370E0,1.149111080E1
5.142891938E1,1.796608865E-1,2.050529718E0,1.177138138E1
5.143143250E1,3.227907419E-1,1.864281178E0,1.219897461E1
5.143394568E1,5.419770479E-1,1.649286985E0,1.249361801E1
5.143645880E1,6.659430265E-1,1.467829466E0,1.281700802E1
5.143897193E1,8.426095843E-1,1.262417197E0,1.314458942E1
5.144148505E1,9.665755630E-1,1.094733715E0,1.349612617E1
5.144399818E1,1.147434235E0,8.749485612E-1,1.394288254E1
5.144651136E1,1.271400213E0,7.078639269E-1,1.433753777E1
5.144902448E1,1.404948115E0,5.455702543E-1,1.473159409E1
5.145153761E1,1.595987558E0,4.880787432E-1,1.510708523E1
5.145405073E1,1.738518596E0,3.970505595E-1,1.547299480E1
5.145656386E1,1.900812268E0,3.401579559E-1,1.574428272E1
5.145907703E1,2.043941975E0,3.162031770E-1,1.605270004E1
5.146159016E1,2.177489996E0,2.635026276E-1,1.630482483E1
5.146410328E1,2.239173651E0,2.539207339E-1,1.645214653E1
5.146661641E1,2.349365473E0,2.395478487E-1,1.654257584E1
5.146912953E1,2.477523565E0,2.299659401E-1,1.661863327E1
5.147164266E1,2.515851259E0,1.676834971E-1,1.659946823E1
5.147415584E1,2.539806128E0,8.683609962E-2,1.668989754E1
5.147666896E1,2.530224323E0,1.497174054E-2,1.665636063E1
5.147918209E1,2.491896629E0,-2.814687230E-2,1.657072258E1
5.148169521E1,2.425421953E0,-1.521128863E-1,1.649945641E1
5.148420834E1,2.349365473E0,-1.904405504E-1,1.627128792E1
5.148672151E1,2.277501106E0,-1.760676801E-1,1.601976204E1
5.148923464E1,2.211026669E0,-2.623049021E-1,1.575326538E1
5.149174776E1,2.129580498E0,-3.191975057E-1,1.544963932E1
5.149426089E1,2.063105822E0,-3.096156120E-1,1.504061127E1
5.149677401E1,2.039151192E0,-2.718868256E-1,1.469386578E1
5.149928719E1,1.948721766E0,-2.718868256E-1,1.429980946E1
5.150180032E1,1.905603170E0,-2.814687192E-1,1.396204662E1
5.150431344E1,1.791219115E0,-2.191862911E-1,1.355361748E1
5.150682657E1,1.662462115E0,-1.425309777E-1,1.320687199E1
5.150933969E1,1.552868962E0,-2.814687230E-2,1.291222858E1
5.151185287E1,1.428902984E0,5.809035525E-2,1.262716579E1
5.151436599E1,1.261818290E0,2.155930698E-1,1.232773113E1
5.151687912E1,1.118688464E0,3.066212535E-1,1.213729095E1
5.151939224E1,9.378298521E-1,4.305872619E-1,1.199475956E1
5.152190537E1,8.521915078E-1,5.311973691E-1,1.176659107E1
5.152441849E1,6.611520648E-1,6.695362329E-1,1.162405968E1
5.152693167E1,5.323951244E-1,7.078639269E-1,1.148631954E1
5.152944479E1,4.611296058E-1,8.174570799E-1,1.138211632E1
5.153195792E1,3.275817037E-1,9.468128681E-1,1.129647827E1
5.153447104E1,2.036156803E-1,1.013886333E0,1.114436531E1
5.153698422E1,1.509151459E-1,1.080360770E0,1.115873814E1
5.153949745E1,7.964966446E-2,1.080360770E0,1.115394688E1
5.154201068E1,-3.473443910E-2,1.118688464E0,1.108268166E1
5.154452391E1,-9.701687843E-2,1.176180005E0,1.109226322E1
5.154703714E1,-1.161807105E-1,1.166598082E0,1.113478279E1
5.154955037E1,-1.778642833E-1,1.200134754E0,1.110184574E1
5.155206360E1,-2.635026276E-1,1.171388984E0,1.107309914E1
5.155457683E1,-3.018302917E-1,1.147434235E0,1.107789040E1
5.155709005E1,-3.305760324E-1,1.180970907E0,1.108747196E1
5.155960323E1,-3.641127348E-1,1.180970907E0,1.106351757E1
5.156211646E1,-3.970505595E-1,1.176180005E0,1.104914474E1
5.156462969E1,-4.162144065E-1,1.133061409E0,1.105393600E1
5.156714292E1,-4.162144065E-1,1.099524617E0,1.100183392E1
5.156965615E1,-3.922595978E-1,1.113897562E0,1.095931435E1
5.157216938E1,-3.778867424E-1,1.080360770E0,1.085451221E1
5.157468261E1,-4.018415213E-1,1.099524617E0,1.078803730E1
5.157719584E1,-3.970505595E-1,1.109106541E0,1.078324699E1
5.157970906E1,-3.683048189E-1,1.099524617E0,1.073593616E1
5.158222229E1,-3.826777041E-1,1.123479486E0,1.055507755E1
5.158473547E1,-4.257963002E-1,1.099524617E0,1.046943855E1
5.158724870E1,-4.353782237E-1,1.118688464E0,1.037481785E1
5.158976193E1,-4.545420408E-1,1.161807060E0,1.019874954E1
5.159227516E1,-5.018527508E-1,1.147434235E0,1.005142784E1
5.159478839E1,-4.826889336E-1,1.176180005E0,9.871168137E0
5.159730162E1,-5.497623086E-1,1.209716678E0,9.719055176E0
5.159981485E1,-5.785080791E-1,1.271400213E0,9.490885735E0
5.160232808E1,-5.832990408E-1,1.367219329E0,9.329191208E0
5.160484130E1,-6.114459038E-1,1.395965099E0,9.172286987E0
5.160735453E1,-6.162368655E-1,1.400756121E0,8.987236977E0
5.160986776E1,-6.306097507E-1,1.439083695E0,8.773440361E0
5.161238094E1,-6.354007125E-1,1.558258772E0,8.516525269E0
5.161489417E1,-6.354007125E-1,1.529513001E0,8.369203568E0
5.161740740E1,-6.449825764E-1,1.500767350E0,8.150615692E0
5.161992063E1,-6.737283468E-1,1.577422619E0,8.022458076E0
5.162243386E1,-6.401916146E-1,1.567840695E0,7.855971813E0
5.162494709E1,-6.689373851E-1,1.534304023E0,7.708650112E0
5.162746032E1,-6.114459038E-1,1.515140176E0,7.590073586E0
5.162997354E1,-5.976719260E-1,1.505558252E0,7.437961102E0
5.163248677E1,-5.976719260E-1,1.448665619E0,7.376277447E0
5.163500000E1,-5.401803851E-1,1.424710870E0,7.300220966E0
5.163751318E1,-5.066437125E-1,1.452857733E0,7.219373226E0
5.164002641E1,-4.731070101E-1,1.439083695E0,7.110379219E0
5.164253964E1,-3.730957806E-1,1.362428427E0,7.110379219E0
5.164505287E1,-2.970393300E-1,1.338473678E0,7.091215134E0
5.164756610E1,-2.251749784E-1,1.410338044E0,7.015159130E0
5.165007932E1,-1.778642833E-1,1.400756121E0,7.024740696E0
5.165259255E1,-7.785305381E-2,1.309727907E0,7.067260742E0
5.165510578E1,-1.557061076E-2,1.314518809E0,7.057678699E0
5.165761901E1,5.569487438E-2,1.300145984E0,7.043904781E0
5.166013224E1,1.275592297E-1,1.252236366E0,7.100797176E0
5.166264542E1,1.892428100E-1,1.276191235E0,7.129542828E0
5.166515865E1,2.131975889E-1,1.209716678E0,7.209791660E0
5.166767188E1,3.227907419E-1,1.233072639E0,7.200808525E0
5.167018511E1,3.515364826E-1,1.233072639E0,7.214582443E0
5.167269834E1,3.754912615E-1,1.180970907E0,7.252910137E0
5.167521157E1,4.042370021E-1,1.195343852E0,7.343339443E0
5.167772479E1,4.419657886E-1,1.157016158E0,7.381068230E0
5.168023802E1,4.755024910E-1,1.142643213E0,7.390650272E0
5.168275125E1,5.659317970E-1,1.099524617E0,7.414605141E0
5.168526448E1,5.138301253E-1,1.099524617E0,7.490661621E0
5.168777771E1,6.090503931E-1,1.032451272E0,7.419395924E0
5.169029089E1,6.851068735E-1,9.989145398E-1,7.518808365E0
5.169280412E1,6.803159118E-1,9.659767151E-1,7.570909977E0
5.169531735E1,7.947000265E-1,9.420219660E-1,7.557136059E0
5.169783058E1,8.665643334E-1,8.605756760E-1,7.557136059E0
5.170034380E1,8.905191422E-1,8.030841947E-1,7.552344799E0
5.170285703E1,9.713665247E-1,8.174570799E-1,7.623610497E0
5.170537026E1,1.076168776E0,7.935022712E-1,7.537971973E0
5.170788349E1,1.100123525E0,7.605644464E-1,7.537971973E0
5.171039672E1,1.109705448E0,6.982820034E-1,7.523599148E0
5.171290995E1,1.157614946E0,7.461915612E-1,7.590073586E0
5.171542313E1,1.161807060E0,6.743271947E-1,7.547554016E0
5.171793636E1,1.224089503E0,6.791181564E-1,7.557136059E0
5.172044959E1,1.180970907E0,7.414005995E-1,7.585282803E0
5.172296282E1,1.166598082E0,7.414005995E-1,7.518808365E0
5.172547604E1,1.166598082E0,7.126548886E-1,7.571508884E0
5.172798927E1,1.148033142E0,7.791293859E-1,7.537971973E0
5.173050250E1,1.138451219E0,9.180671573E-1,7.528390408E0
5.173301573E1,1.133660197E0,9.324400425E-1,7.561926842E0
5.173552896E1,1.143242121E0,9.755586386E-1,7.504435539E0
5.173804219E1,1.090541601E0,1.037242174E0,7.547554016E0
5.174055542E1,1.080959678E0,1.080360770E0,7.504435539E0
5.174306860E1,1.004903197E0,1.180970907E0,7.452333927E0
5.174558182E1,9.426208138E-1,1.247445464E0,7.357712269E0
5.174809505E1,8.905191422E-1,1.295355082E0,7.381068230E0
5.175060828E1,8.713552952E-1,1.376801252E0,7.405023098E0
5.175312151E1,7.857169509E-1,1.433693886E0,7.357712269E0
5.175563474E1,7.330164313E-1,1.476812482E0,7.233746529E0
5.175814797E1,6.898978353E-1,1.539094925E0,7.181644440E0
5.176066120E1,5.898866057E-1,1.567840695E0,7.219373226E0
5.176317443E1,5.659317970E-1,1.591795444E0,7.110379219E0
5.176568766E1,5.282030106E-1,1.634914160E0,7.072051525E0
5.176820084E1,5.282030106E-1,1.710970521E0,7.081633568E0
5.177071406E1,5.377849340E-1,1.730134368E0,7.157690048E0
5.177322729E1,4.994572699E-1,1.797207832E0,7.167271614E0
5.177574052E1,5.042482615E-1,1.825953484E0,7.262492180E0
5.177825375E1,4.946663082E-1,1.868473291E0,7.276865005E0
5.178076698E1,5.282030106E-1,1.921173811E0,7.333757401E0
5.178328021E1,5.473668575E-1,1.935546637E0,7.433768749E0
5.178579344E1,5.329939723E-1,1.925964713E0,7.547554016E0
5.178830667E1,5.994685292E-1,1.935546637E0,7.656548500E0
5.179081990E1,6.282142401E-1,1.921173811E0,7.766141415E0
5.179333308E1,6.521690488E-1,1.978665233E0,7.861361504E0
5.179584630E1,7.617622018E-1,1.993038177E0,7.918254375E0
5.179835953E1,7.761350274E-1,2.021783829E0,8.055994034E0
5.180087276E1,8.426095843E-1,2.031365871E0,8.117677689E0
5.180338599E1,9.144739509E-1,2.031365871E0,8.156005859E0
5.180589922E1,9.713665247E-1,1.983456254E0,8.227271080E0
5.180841245E1,1.052812815E0,2.016993046E0,8.331474304E0
5.181092568E1,1.124078274E0,2.036156654E0,8.331474304E0
5.181343891E1,1.152824044E0,2.040947676E0,8.464423180E0
5.181595214E1,1.195343852E0,2.036156654E0,8.540479660E0
5.181846537E1,1.248044372E0,2.060111523E0,8.521914482E0
5.182097854E1,1.324100733E0,2.026574850E0,8.512332916E0
5.182349177E1,1.381592274E0,2.026574850E0,8.426694870E0
5.182600500E1,1.400756121E0,2.012202024E0,8.426694870E0
5.182851823E1,1.500767350E0,1.954710484E0,8.445858002E0
5.183103146E1,1.653479099E0,1.949919581E0,8.441067696E0
5.183354469E1,1.719953537E0,2.016993046E0,8.369802475E0
5.183605792E1,1.739117384E0,1.940337658E0,8.331474304E0
5.183857115E1,1.753490329E0,1.906800866E0,8.303327560E0
5.184108438E1,1.810981750E0,1.935546637E0,8.245836258E0
5.184359761E1,1.901411057E0,1.940337658E0,8.184152603E0
5.184611078E1,2.001422405E0,1.940337658E0,8.151214600E0
5.184862401E1,2.034959078E0,1.902009964E0,8.108096123E0
5.185113724E1,1.958303690E0,1.911591887E0,8.084739685E0
5.185365047E1,1.977467537E0,1.983456254E0,8.065576553E0
5.185616370E1,1.977467537E0,1.983456254E0,8.055994034E0
5.185867693E1,1.948721766E0,1.969083309E0,8.079949379E0
5.186119016E1,1.943930864E0,1.983456254E0,8.075158119E0
5.186370339E1,1.996631384E0,1.997829080E0,7.999101639E0
5.186621662E1,1.943930864E0,2.012202024E0,7.999101639E0
5.186872985E1,1.882247210E0,2.083467484E0,8.075158119E0
5.187124308E1,1.877456307E0,2.112213135E0,8.151214600E0
5.187375625E1,1.858292460E0,2.155331850E0,8.222479820E0
5.187626948E1,1.748699307E0,2.227196217E0,8.298536301E0
5.187878271E1,1.682224751E0,2.255941868E0,8.336265564E0
5.188129594E1,1.595987558E0,2.270314693E0,8.421903610E0
5.188380917E1,1.576823711E0,2.370326042E0,8.526705742E0
5.188632240E1,1.491185427E0,2.437399387E0,8.635700226E0
5.188883563E1,1.467230558E0,2.466145277E0,8.697383881E0
5.189134886E1,1.424710870E0,2.466145277E0,8.802186012E0
5.189386209E1,1.367219329E0,2.518246889E0,8.906389236E0
5.189637532E1,1.333682656E0,2.518246889E0,8.977654457E0
5.189888849E1,1.267208099E0,2.546992540E0,9.101620674E0
5.190140172E1,1.248044372E0,2.585320234E0,9.215406418E0
5.190391495E1,1.228880525E0,2.609275103E0,9.267507553E0
5.190642818E1,1.262417197E0,2.575738192E0,9.391473770E0
5.190894141E1,1.248044372E0,2.618856907E0,9.553168297E0
5.191145464E1,1.219298601E0,2.638020754E0,9.600479126E0
5.191396787E1,1.205524564E0,2.652393579E0,9.695699692E0
5.191648110E1,1.252835274E0,2.681139469E0,9.752592087E0
5.191899432E1,1.228880525E0,2.709286213E0,9.799902916E0
5.192150755E1,1.248044372E0,2.757195711E0,9.971179008E0
5.192402073E1,1.243253350E0,2.757195711E0,1.009933758E1
5.192653396E1,1.205524564E0,2.800314426E0,1.021312237E1
5.192904719E1,1.191151738E0,2.833851099E0,1.036523533E1
5.193156042E1,1.200733662E0,2.867387772E0,1.047003746E1
5.193407365E1,1.191151738E0,2.900924444E0,1.057903194E1
5.193658688E1,1.162405968E0,2.857805967E0,1.068383408E1
5.193910011E1,1.228880525E0,2.896133661E0,1.074551773E1
5.194161334E1,1.210315585E0,2.872178793E0,1.074072647E1
5.194412657E1,1.205524564E0,2.843433142E0,1.080241013E1
5.194663979E1,1.271999121E0,2.843433142E0,1.094973278E1
5.194915302E1,1.228880525E0,2.790732384E0,1.097847843E1
5.195166620E1,1.319908619E0,2.752404928E0,1.100243282E1
5.195417943E1,1.458247542E0,2.704495192E0,1.114017296E1
5.195669266E1,1.591196656E0,2.757195711E0,1.127312183E1
5.195920589E1,1.753490329E0,2.886551619E0,1.139169788E1
5.196171912E1,1.796608925E0,2.972189903E0,1.128270435E1
5.196423235E1,1.815772772E0,3.044054270E0,1.107848930E1
5.196674558E1,1.825354695E0,3.063218117E0,1.078384590E1
5.196925880E1,1.691806674E0,3.015308619E0,1.045087433E1
5.197177203E1,1.624733329E0,2.981771946E0,1.014664841E1
5.197428526E1,1.472021580E0,2.914698601E0,9.909496307E0
5.197679844E1,1.291162968E0,2.805105448E0,9.714263916E0
5.197931167E1,1.014485121E0,2.590111256E0,9.576524734E0
5.198182490E1,6.952876449E-1,2.312834501E0,9.472320557E0
5.198433813E1,3.898641467E-1,2.069094658E0,9.410637856E0
5.198685136E1,1.515140235E-1,1.758880138E0,9.419620514E0
5.198936459E1,-2.455365472E-2,1.634315252E0,9.467530251E0
5.199187782E1,-1.485196650E-1,1.563049793E0,9.548377037E0
5.199439104E1,-1.155818403E-1,1.472021580E0,9.705281258E0
5.199690427E1,-1.155818403E-1,1.595987558E0,9.961597443E0
5.199941750E1,-4.371748492E-2,1.768462062E0,1.014245605E1
5.200193073E1,2.754800394E-2,1.969083309E0,1.038439941E1
5.200444391E1,1.042033136E-1,2.198450327E0,1.054609394E1
