"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.499670652E1,5.206475407E-2,-2.500706017E-1,-3.166495860E-1
2.499921949E1,-1.717737503E-2,-2.074600756E-1,-3.592601120E-1
2.500173246E1,-8.322371542E-2,-1.531316340E-1,-4.061317146E-1
2.500424542E1,-1.524658352E-1,-9.028108418E-2,-4.487422705E-1
2.500675839E1,-2.206427008E-1,-2.103895508E-2,-4.913527966E-1
2.500927136E1,-2.898848355E-1,4.926843941E-2,-5.297023058E-1
2.501178433E1,-3.559311628E-1,1.238368824E-1,-5.627254844E-1
2.501429730E1,-4.166511893E-1,2.005358636E-1,-5.914875865E-1
2.501681032E1,-4.741754234E-1,2.740390301E-1,-6.085317731E-1
2.501932329E1,-5.242428184E-1,3.475422263E-1,-6.181191802E-1
2.502183626E1,-5.636575818E-1,4.135885537E-1,-6.191844344E-1
2.502434923E1,-5.966807604E-1,4.775043726E-1,-6.106623411E-1
2.502686219E1,-6.169207096E-1,5.339633226E-1,-5.968139172E-1
2.502937516E1,-6.254428625E-1,5.840307474E-1,-5.765739083E-1
2.503188813E1,-6.190512776E-1,6.319676042E-1,-5.488770604E-1
2.503440110E1,-6.020070314E-1,6.724476218E-1,-5.147886276E-1
2.503691407E1,-5.721796751E-1,7.065360546E-1,-4.732433259E-1
2.503942704E1,-5.285038948E-1,7.278413177E-1,-4.285022616E-1
2.504194001E1,-4.773712158E-1,7.459507585E-1,-3.826959133E-1
2.504445303E1,-4.102596045E-1,7.544729114E-1,-3.283674717E-1
2.504696600E1,-3.367564380E-1,7.512770891E-1,-2.751043141E-1
2.504947897E1,-2.589921951E-1,7.374286652E-1,-2.165148109E-1
2.505199193E1,-1.748363823E-1,7.182539105E-1,-1.600558460E-1
2.505450490E1,-8.215844631E-2,6.948181391E-1,-1.004010886E-1
2.505701787E1,1.691105776E-2,6.639254689E-1,-4.287685826E-2
2.505953084E1,1.159805655E-1,6.255760193E-1,1.358211040E-2
2.506204381E1,2.171805948E-1,5.861612558E-1,6.897581369E-2
2.506455678E1,3.183806241E-1,5.403549075E-1,1.169126704E-1
2.506706975E1,4.131890833E-1,4.913527966E-1,1.616537422E-1
2.506958277E1,5.090628266E-1,4.455464780E-1,2.021337599E-1
2.507209574E1,5.996102095E-1,3.922832906E-1,2.351569235E-1
2.507460871E1,6.816354990E-1,3.422158957E-1,2.628537714E-1
2.507712167E1,7.551386952E-1,2.942790389E-1,2.862895727E-1
2.507963464E1,8.169239759E-1,2.452769279E-1,3.054643273E-1
2.508214761E1,8.733829260E-1,2.069274336E-1,3.171822131E-1
2.508466058E1,9.191892743E-1,1.707084775E-1,3.299653828E-1
2.508717355E1,9.500818849E-1,1.344895214E-1,3.342264295E-1
2.508968652E1,9.692566395E-1,1.099884585E-1,3.352916837E-1
2.509219949E1,9.756482244E-1,8.655266464E-2,3.352916837E-1
2.509471246E1,9.724524617E-1,6.950844824E-2,3.289000988E-1
2.509722548E1,9.575387239E-1,5.672528222E-2,3.225085437E-1
2.509973844E1,9.266461134E-1,4.713791236E-2,3.161169589E-1
2.510225141E1,8.882966042E-1,4.181159288E-2,3.097253740E-1
2.510476438E1,8.414250016E-1,4.287685826E-2,2.969422042E-1
2.510727735E1,7.849660516E-1,4.607264698E-2,2.873548269E-1
2.510979032E1,7.231807709E-1,5.566002056E-2,2.745716870E-1
2.511230329E1,6.581997275E-1,6.205160171E-2,2.617885172E-1
2.511481626E1,5.932186246E-1,6.844317913E-2,2.479400784E-1
2.511732923E1,5.229112506E-1,8.335687220E-2,2.277000844E-1
2.511984219E1,4.568648934E-1,9.614003450E-2,2.127863914E-1
2.512235516E1,3.886880279E-1,1.153147742E-1,1.957421750E-1
2.512486818E1,3.215764165E-1,1.302284598E-1,1.733716428E-1
2.512738115E1,2.597911358E-1,1.398158371E-1,1.488705724E-1
2.512989412E1,2.022669166E-1,1.504684687E-1,1.265000403E-1
2.513240709E1,1.415468901E-1,1.611211151E-1,1.051947698E-1
2.513492006E1,8.828371763E-2,1.675126851E-1,8.175897598E-2
2.513743303E1,4.034685716E-2,1.739042699E-1,5.406212434E-2
2.513994600E1,-2.263684990E-3,1.749695390E-1,3.062632680E-2
2.514245897E1,-4.274369776E-2,1.717737466E-1,3.994738217E-3
2.514497193E1,-7.683213055E-2,1.685779542E-1,-1.944105886E-2
2.514748490E1,-1.087900400E-1,1.579253227E-1,-4.500738531E-2
2.514999792E1,-1.375521570E-1,1.462074220E-1,-6.950844824E-2
2.515251089E1,-1.631184816E-1,1.387505680E-1,-1.004010886E-1
2.515502386E1,-1.822932214E-1,1.270326823E-1,-1.280979365E-1
2.515753683E1,-2.035984844E-1,1.153147742E-1,-1.536642611E-1
2.516004980E1,-2.227732390E-1,9.720529616E-2,-1.792305857E-1
2.516256277E1,-2.344911397E-1,7.803055644E-2,-2.069274336E-1
2.516507574E1,-2.483395636E-1,6.418212503E-2,-2.303632349E-1
2.516758870E1,-2.621879876E-1,5.566002056E-2,-2.474074513E-1
2.517010167E1,-2.675142884E-1,5.139896646E-2,-2.655169368E-1
2.517261464E1,-2.707100809E-1,4.820317402E-2,-2.814958990E-1
2.517512761E1,-2.739058733E-1,4.394211993E-2,-2.953443229E-1
2.517764063E1,-2.760364115E-1,4.820317402E-2,-3.091927469E-1
2.518015360E1,-2.792322040E-1,5.459475517E-2,-3.251716793E-1
2.518266657E1,-2.781669497E-1,6.631265581E-2,-3.336938024E-1
2.518517954E1,-2.802974582E-1,8.442213386E-2,-3.411506414E-1
2.518769251E1,-2.792322040E-1,1.014663503E-1,-3.486074805E-1
2.519020548E1,-2.802974582E-1,1.302284598E-1,-3.518032730E-1
2.519271844E1,-2.813627422E-1,1.536642611E-1,-3.518032730E-1
2.519523141E1,-2.834932506E-1,1.834916472E-1,-3.475422263E-1
2.519774438E1,-2.813627422E-1,2.111884952E-1,-3.422158957E-1
2.520025735E1,-2.792322040E-1,2.367548198E-1,-3.347590566E-1
2.520277037E1,-2.813627422E-1,2.601906061E-1,-3.230411708E-1
2.520528334E1,-2.856237888E-1,2.836264074E-1,-3.113232553E-1
2.520779631E1,-2.824279964E-1,3.049316704E-1,-2.974748313E-1
2.521030928E1,-2.813627422E-1,3.283674717E-1,-2.804306149E-1
2.521282225E1,-2.760364115E-1,3.443464339E-1,-2.633863986E-1
2.521533522E1,-2.675142884E-1,3.613906503E-1,-2.474074513E-1
2.521784818E1,-2.600574493E-1,3.763043284E-1,-2.292979807E-1
2.522036115E1,-2.504700720E-1,3.858917058E-1,-2.111884952E-1
2.522287412E1,-2.366216630E-1,3.922832906E-1,-1.856221706E-1
2.522538709E1,-2.227732390E-1,3.965443373E-1,-1.675126851E-1
2.522790006E1,-2.110553384E-1,3.954790831E-1,-1.525990069E-1
2.523041308E1,-1.982721686E-1,3.954790831E-1,-1.355547905E-1
2.523292605E1,-1.822932214E-1,3.933485448E-1,-1.227716208E-1
2.523543902E1,-1.641837358E-1,3.837611973E-1,-1.035968810E-1
2.523795199E1,-1.492700577E-1,3.699127734E-1,-9.294424206E-2
2.524046496E1,-1.322258413E-1,3.560643196E-1,-7.803055644E-2
2.524297792E1,-1.183774099E-1,3.358243406E-1,-6.311686337E-2
2.524549089E1,-1.045289859E-1,3.177148402E-1,-5.672528222E-2
2.524800386E1,-9.068055451E-2,2.932137847E-1,-5.139896646E-2
2.525051683E1,-7.470160723E-2,2.633863986E-1,-4.820317402E-2
2.525302980E1,-6.191844121E-2,2.356895506E-1,-4.713791236E-2
2.525554277E1,-5.020054430E-2,2.133190185E-1,-4.500738531E-2
2.525805579E1,-3.848264366E-2,1.866874397E-1,-4.926843941E-2
2.526056876E1,-2.463421971E-2,1.536642611E-1,-5.139896646E-2
2.526308173E1,-1.185105648E-2,1.259674132E-1,-5.459475517E-2
2.526559469E1,1.997369109E-3,9.507477283E-2,-6.311686337E-2
2.526810766E1,1.797632128E-2,6.311686337E-2,-7.057370991E-2
2.527062063E1,2.969422005E-2,3.542001173E-2,-7.483476400E-2
2.527313360E1,4.034685716E-2,4.527369980E-3,-8.442213386E-2
2.527564657E1,5.206475407E-2,-2.210421860E-2,-9.294424206E-2
2.527815954E1,6.271739304E-2,-5.299685895E-2,-1.014663503E-1
2.528067251E1,7.443528622E-2,-7.749792188E-2,-1.110537201E-1
2.528318553E1,8.508792520E-2,-1.041295081E-1,-1.217063591E-1
2.528569850E1,9.147950262E-2,-1.307611018E-1,-1.302284598E-1
2.528821146E1,1.010668799E-1,-1.499358416E-1,-1.408811063E-1
2.529072443E1,1.138500422E-1,-1.712411046E-1,-1.472726762E-1
2.529323740E1,1.191763580E-1,-1.936116517E-1,-1.568600535E-1
2.529575037E1,1.266331971E-1,-2.117211223E-1,-1.664474308E-1
2.529826334E1,1.298289895E-1,-2.213084996E-1,-1.728390008E-1
2.530077631E1,1.308942586E-1,-2.330264002E-1,-1.834916472E-1
2.530328928E1,1.330247819E-1,-2.404832393E-1,-1.920137554E-1
2.530580225E1,1.330247819E-1,-2.436790317E-1,-1.994705945E-1
2.530831522E1,1.298289895E-1,-2.426137626E-1,-2.101232260E-1
2.531082824E1,1.255679429E-1,-2.415485084E-1,-2.154495418E-1
2.531334120E1,1.223721504E-1,-2.351569235E-1,-2.218411267E-1
2.531585417E1,1.202416196E-1,-2.245042920E-1,-2.292979807E-1
2.531836714E1,1.149153039E-1,-2.106558681E-1,-2.378200889E-1
2.532088011E1,1.127847731E-1,-1.968074292E-1,-2.431464046E-1
2.532339308E1,1.074584574E-1,-1.765674353E-1,-2.474074513E-1
2.532590605E1,9.893634915E-2,-1.584579498E-1,-2.548643053E-1
2.532841902E1,9.574055672E-2,-1.382179409E-1,-2.601906061E-1
2.533093199E1,8.934897929E-2,-1.158474088E-1,-2.633863986E-1
2.533344496E1,8.295739442E-2,-9.347687662E-2,-2.644516826E-1
2.533595798E1,7.656581700E-2,-7.430212945E-2,-2.644516826E-1
2.533847094E1,6.910897046E-2,-5.725791305E-2,-2.676474750E-1
2.534098391E1,6.165212765E-2,-4.021369666E-2,-2.719085217E-1
2.534349688E1,5.419528112E-2,-2.849579975E-2,-2.740390301E-1
2.534600985E1,4.567317292E-2,-1.784316450E-2,-2.751043141E-1
2.534852282E1,3.928159177E-2,-2.929474693E-3,-2.761695683E-1
2.535103579E1,3.075948358E-2,1.304947771E-2,-2.814958990E-1
2.535354876E1,1.904158480E-2,2.157158591E-2,-2.857569456E-1
2.535606173E1,1.265000459E-2,3.009369411E-2,-2.857569456E-1
2.535857469E1,4.127896391E-3,3.648527712E-2,-2.868221998E-1
2.536108766E1,-7.590002380E-3,4.394211993E-2,-2.878874540E-1
2.536360068E1,-1.717737503E-2,4.607264698E-2,-2.868221998E-1
2.536611365E1,-2.463421971E-2,4.500738531E-2,-2.889527380E-1
2.536862662E1,-3.315632790E-2,4.820317402E-2,-2.868221998E-1
2.537113959E1,-3.741738200E-2,5.246422812E-2,-2.857569456E-1
2.537365256E1,-4.274369776E-2,5.459475517E-2,-2.836264074E-1
2.537616553E1,-4.807001725E-2,5.459475517E-2,-2.814958990E-1
2.537867850E1,-5.020054430E-2,5.672528222E-2,-2.814958990E-1
2.538119146E1,-5.020054430E-2,5.672528222E-2,-2.783001065E-1
2.538370443E1,-4.593949020E-2,5.992107466E-2,-2.804306149E-1
2.538621740E1,-4.380896315E-2,6.098633632E-2,-2.783001065E-1
2.538873037E1,-3.848264366E-2,6.311686337E-2,-2.751043141E-1
2.539124339E1,-2.676474676E-2,6.737791747E-2,-2.793653607E-1
2.539375636E1,-1.504684705E-2,7.270423323E-2,-2.783001065E-1
2.539626933E1,4.127896391E-3,7.909581810E-2,-2.793653607E-1
2.539878230E1,2.010684833E-2,8.335687220E-2,-2.783001065E-1
2.540129527E1,4.141211882E-2,9.187898040E-2,-2.783001065E-1
2.540380824E1,6.591317803E-2,1.004010886E-1,-2.751043141E-1
2.540632120E1,9.041424096E-2,1.057274044E-1,-2.761695683E-1
2.540883417E1,1.106542498E-1,1.099884585E-1,-2.708432376E-1
2.541134714E1,1.319595128E-1,1.142495126E-1,-2.687127292E-1
2.541386011E1,1.543300599E-1,1.142495126E-1,-2.644516826E-1
2.541637313E1,1.703090072E-1,1.089231968E-1,-2.601906061E-1
2.541888610E1,1.873532236E-1,9.933582693E-2,-2.548643053E-1
2.542139907E1,1.980058551E-1,8.442213386E-2,-2.484727204E-1
2.542391204E1,2.054627091E-1,7.483476400E-2,-2.410158664E-1
2.542642501E1,2.107890248E-1,6.098633632E-2,-2.324937582E-1
2.542893798E1,2.150500715E-1,3.861580417E-2,-2.250369191E-1
2.543145094E1,2.161153406E-1,1.411474124E-2,-2.175800800E-1
2.543396391E1,2.139848173E-1,-8.255792782E-3,-2.079927027E-1
2.543647688E1,2.097237557E-1,-3.488738090E-2,-1.973400712E-1
2.543898985E1,1.990711242E-1,-6.578002125E-2,-1.877526939E-1
2.544150282E1,1.916142702E-1,-9.134634584E-2,-1.760347933E-1
2.544401584E1,1.820269078E-1,-1.158474088E-1,-1.643168926E-1
2.544652886E1,1.671132147E-1,-1.371526718E-1,-1.525990069E-1
2.544904204E1,1.511342674E-1,-1.595232189E-1,-1.398158371E-1
2.545155522E1,1.362205744E-1,-1.818937510E-1,-1.291632056E-1
2.545406839E1,1.159805655E-1,-2.010684907E-1,-1.227716208E-1
2.545658157E1,9.787108749E-2,-2.223737538E-1,-1.057274044E-1
2.545909480E1,7.869634032E-2,-2.468748242E-1,-8.868318796E-2
2.546160798E1,6.165212765E-2,-2.671148181E-1,-7.696528733E-2
2.546412115E1,3.928159177E-2,-2.862895727E-1,-6.524739414E-2
2.546663433E1,1.797632128E-2,-3.043990433E-1,-5.459475517E-2
2.546914751E1,4.127896391E-3,-3.171822131E-1,-3.968106583E-2
2.547166068E1,-1.291632000E-2,-3.235737979E-1,-3.009369411E-2
2.547417391E1,-2.996053733E-2,-3.278348446E-1,-1.944105886E-2
2.547668709E1,-4.593949020E-2,-3.267695904E-1,-7.723160554E-3
2.547920027E1,-5.552686006E-2,-3.193127513E-1,2.929474693E-3
2.548171344E1,-7.044055313E-2,-3.097253740E-1,1.358211040E-2
2.548422662E1,-8.322371542E-2,-2.937464118E-1,2.530000918E-2
2.548673980E1,-9.281108528E-2,-2.767021954E-1,4.127896205E-2
2.548925303E1,-1.013331935E-1,-2.479400784E-1,6.151896715E-2
2.549176620E1,-1.098553017E-1,-2.181127071E-1,8.388949931E-2
2.549427938E1,-1.119858250E-1,-1.808284819E-1,1.073253006E-1
2.549679256E1,-1.109205633E-1,-1.424790025E-1,1.392832100E-1
2.549930574E1,-1.045289859E-1,-1.019989848E-1,1.744368970E-1
2.550181891E1,-9.494160861E-2,-6.258422881E-2,2.159821838E-1
2.550433214E1,-7.683213055E-2,-1.997369155E-2,2.596579790E-1
2.550684532E1,-5.339633301E-2,2.370211296E-2,3.086601198E-1
2.550935850E1,-2.889527380E-2,5.992107466E-2,3.587274849E-1
2.551187167E1,3.062632633E-3,8.974844962E-2,4.087948799E-1
2.551438485E1,3.715106472E-2,1.089231968E-1,4.577969909E-1
2.551689803E1,7.123950124E-2,1.163800433E-1,5.036033392E-1
2.551941126E1,1.031974033E-1,1.121189892E-1,5.504749417E-1
2.552192443E1,1.362205744E-1,9.400950372E-2,5.962812304E-1
2.552443761E1,1.639174223E-1,6.631265581E-2,6.335654855E-1
2.552695079E1,1.894837469E-1,1.837579533E-2,6.687191725E-1
2.552946396E1,2.086584866E-1,-4.234422371E-2,6.985465288E-1
2.553197714E1,2.203763872E-1,-1.158474088E-1,7.198518515E-1
2.553449037E1,2.320942879E-1,-2.053295374E-1,7.368960381E-1
2.553700355E1,2.310290337E-1,-2.948116660E-1,7.432876229E-1
2.553951673E1,2.267679721E-1,-3.810980320E-1,7.390265465E-1
2.554202990E1,2.118542790E-1,-4.588622749E-1,7.219823599E-1
2.554454308E1,1.852227002E-1,-5.344959497E-1,6.953507662E-1
2.554705631E1,1.500689983E-1,-6.005423069E-1,6.612623334E-1
2.554956949E1,9.893634915E-2,-6.612623334E-1,6.154559851E-1
2.555208266E1,3.928159177E-2,-7.177212834E-1,5.664538741E-1
2.555459584E1,-3.422158957E-2,-7.635276318E-1,5.142559409E-1
2.555710902E1,-1.151816174E-1,-8.029423952E-1,4.492748976E-1
2.555962219E1,-2.099900693E-1,-8.370308280E-1,3.853590786E-1
2.556213542E1,-3.090595901E-1,-8.540750146E-1,3.193127513E-1
2.556464860E1,-4.123901427E-1,-8.562055826E-1,2.564621866E-1
2.556716178E1,-5.114596486E-1,-8.412918448E-1,1.936116517E-1
2.556967496E1,-5.998765230E-1,-8.157255650E-1,1.339568943E-1
2.557218813E1,-6.819018126E-1,-7.677887082E-1,8.708529174E-2
2.557470131E1,-7.554050088E-1,-6.974812746E-1,4.340948910E-2
2.557721454E1,-8.065376282E-1,-6.111949682E-1,9.321056306E-3
2.557972772E1,-8.384955525E-1,-5.067991018E-1,-1.411474124E-2
2.558224089E1,-8.544744849E-1,-3.885548711E-1,-3.968106583E-2
2.558475407E1,-8.491482139E-1,-2.628537714E-1,-5.672528222E-2
2.558726725E1,-8.267776370E-1,-1.318263561E-1,-6.737791747E-2
2.558978042E1,-7.862976193E-1,-6.125265267E-3,-7.803055644E-2
2.559229365E1,-7.287734151E-1,1.153147742E-1,-8.442213386E-2
2.559480683E1,-6.574007273E-1,2.399506122E-1,-8.016107976E-2
2.559732001E1,-5.700491667E-1,3.571296036E-1,-6.737791747E-2
2.559983318E1,-4.720448852E-1,4.636559486E-1,-5.352949351E-2
2.560234636E1,-3.601922393E-1,5.680517554E-1,-3.648527712E-2
2.560485954E1,-2.440785021E-1,6.617949605E-1,-9.853687137E-3
2.560737277E1,-1.237037256E-1,7.406244874E-1,2.210421860E-2
2.560988594E1,-5.459475331E-3,8.183887005E-1,5.938844010E-2
2.561239912E1,1.149153039E-1,8.801739812E-1,9.986845404E-2
2.561491230E1,2.310290337E-1,9.227845073E-1,1.435442567E-1
2.561742548E1,3.343595862E-1,9.494161010E-1,1.776326895E-1
2.561993865E1,4.291680455E-1,9.643297791E-1,2.117211223E-1
2.562245188E1,5.143890977E-1,9.579382539E-1,2.404832393E-1
2.562496506E1,5.825659633E-1,9.366329312E-1,2.681801021E-1
2.562747824E1,6.411554813E-1,9.014792442E-1,2.926811576E-1
2.562999141E1,6.901575923E-1,8.567382097E-1,3.171822131E-1
2.563250459E1,7.231807709E-1,8.045402765E-1,3.384874761E-1
2.563501777E1,7.434207797E-1,7.416897416E-1,3.565969765E-1
2.563753100E1,7.583344579E-1,6.767086387E-1,3.725759089E-1
2.564004417E1,7.636607885E-1,6.021401882E-1,3.874896169E-1
2.564255735E1,7.572692037E-1,5.201148987E-1,3.917506635E-1
2.564507053E1,7.455512881E-1,4.370243549E-1,4.002727568E-1
2.564758371E1,7.263765931E-1,3.486074805E-1,4.024032950E-1
2.565009688E1,6.997449994E-1,2.484727204E-1,3.960117102E-1
2.565261011E1,6.645912528E-1,1.483379453E-1,3.896201253E-1
2.565512329E1,6.219807267E-1,4.713791236E-2,3.757717013E-1
2.565763647E1,5.815007091E-1,-5.193159729E-2,3.640538156E-1
2.566014964E1,5.346291065E-1,-1.563274264E-1,3.470095992E-1
2.566266282E1,4.834964871E-1,-2.479400784E-1,3.278348446E-1
2.566517605E1,4.312985837E-1,-3.363569677E-1,3.033337891E-1
2.566768923E1,3.737743497E-1,-4.119906723E-1,2.788327336E-1
2.567020240E1,3.194459081E-1,-4.748412073E-1,2.564621866E-1
2.567271558E1,2.576606274E-1,-5.313001871E-1,2.308958620E-1
2.567522876E1,1.990711242E-1,-5.739107132E-1,2.053295374E-1
2.567774193E1,1.394163668E-1,-6.048033834E-1,1.808284819E-1
2.568025516E1,7.976160944E-2,-6.261086464E-1,1.552621573E-1
2.568276834E1,2.330263890E-2,-6.399570704E-1,1.339568943E-1
2.568528152E1,-3.315632790E-2,-6.420875788E-1,1.083905622E-1
2.568779469E1,-8.748476952E-2,-6.420875788E-1,8.495476842E-2
2.569030787E1,-1.386174113E-1,-6.346307397E-1,6.045370549E-2
2.569282105E1,-1.844237447E-1,-6.186518073E-1,3.488738090E-2
2.569533428E1,-2.270342857E-1,-6.026728153E-1,1.038631983E-2
2.569784746E1,-2.664490342E-1,-5.834981203E-1,-1.411474124E-2
2.570036063E1,-3.016027212E-1,-5.621927977E-1,-3.968106583E-2
2.570287381E1,-3.292995989E-1,-5.398222804E-1,-6.631265581E-2
2.570538699E1,-3.580617011E-1,-5.110601783E-1,-9.400950372E-2
2.570790016E1,-3.825627565E-1,-4.844285846E-1,-1.195758283E-1
2.571041339E1,-4.049333036E-1,-4.556664824E-1,-1.483379453E-1
2.571292657E1,-4.209122360E-1,-4.226433039E-1,-1.717737466E-1
2.571543975E1,-4.390217364E-1,-3.885548711E-1,-1.952095479E-1
2.571795292E1,-4.528701603E-1,-3.544664383E-1,-2.133190185E-1
2.572046610E1,-4.656533301E-1,-3.161169589E-1,-2.335590273E-1
2.572297928E1,-4.731101692E-1,-2.735064030E-1,-2.516685128E-1
2.572549251E1,-4.848280549E-1,-2.266348153E-1,-2.665821910E-1
2.572800568E1,-4.901543856E-1,-1.797632128E-1,-2.772348225E-1
2.573051886E1,-4.944154322E-1,-1.328916252E-1,-2.878874540E-1
2.573303204E1,-4.997417629E-1,-8.708529174E-2,-2.900179923E-1
2.573554522E1,-4.965459704E-1,-4.234422371E-2,-2.953443229E-1
2.573805839E1,-4.965459704E-1,4.527369980E-3,-2.964095771E-1
2.574057162E1,-4.912196398E-1,5.246422812E-2,-2.996053696E-1
2.574308480E1,-4.869585931E-1,9.187898040E-2,-2.974748313E-1
2.574559798E1,-4.816322625E-1,1.270326823E-1,-2.910832465E-1
2.574811115E1,-4.709796309E-1,1.621863693E-1,-2.857569456E-1
2.575062433E1,-4.603269994E-1,1.898832172E-1,-2.814958990E-1
2.575313751E1,-4.422175288E-1,2.186453342E-1,-2.751043141E-1
2.575565074E1,-4.241080284E-1,2.431464046E-1,-2.633863986E-1
2.575816391E1,-4.038680196E-1,2.569948137E-1,-2.506032586E-1
2.576067709E1,-3.836280406E-1,2.719085217E-1,-2.356895506E-1
2.576319027E1,-3.601922393E-1,2.825611532E-1,-2.186453342E-1
2.576570344E1,-3.324953914E-1,2.857569456E-1,-2.005358636E-1
2.576821662E1,-3.069290519E-1,2.889527380E-1,-1.845569015E-1
2.577072985E1,-2.771016657E-1,2.825611532E-1,-1.643168926E-1
2.577324303E1,-2.451437712E-1,2.793653607E-1,-1.430116296E-1
2.577575620E1,-2.153163850E-1,2.697779834E-1,-1.206410974E-1
2.577826938E1,-1.833584905E-1,2.580600977E-1,-1.004010886E-1
2.578078256E1,-1.524658352E-1,2.442116588E-1,-7.696528733E-2
2.578329579E1,-1.205079332E-1,2.282327116E-1,-5.459475517E-2
2.578580896E1,-9.068055451E-2,2.090579718E-1,-3.328948468E-2
2.578832214E1,-5.872265249E-2,1.866874397E-1,-1.091895066E-2
2.579083532E1,-3.209106252E-2,1.653821617E-1,8.255792782E-3
2.579334850E1,-3.328948515E-3,1.419463605E-1,2.636527270E-2
2.579586167E1,2.543316595E-2,1.195758283E-1,4.554001614E-2
2.579837490E1,4.993422702E-2,9.933582693E-2,6.364949793E-2
2.580088808E1,7.550055534E-2,7.803055644E-2,7.749792188E-2
2.580340126E1,9.893634915E-2,5.566002056E-2,9.028108418E-2
2.580591443E1,1.191763580E-1,3.968106583E-2,1.009337157E-1
2.580842761E1,1.362205744E-1,2.476737648E-2,1.094558239E-1
2.581094079E1,1.553953141E-1,5.592633504E-3,1.190432012E-1
2.581345402E1,1.703090072E-1,-1.038631983E-2,1.265000403E-1
2.581596719E1,1.767005920E-1,-1.677790098E-2,1.350221485E-1
2.581848037E1,1.873532236E-1,-2.210421860E-2,1.403484643E-1
2.582099355E1,1.969406009E-1,-2.743053623E-2,1.424790025E-1
2.582350673E1,2.054627091E-1,-3.488738090E-2,1.446095258E-1
2.582601990E1,2.097237557E-1,-3.701790795E-2,1.467400491E-1
2.582853313E1,2.118542790E-1,-3.701790795E-2,1.488705724E-1
2.583104631E1,2.118542790E-1,-3.595264256E-2,1.488705724E-1
2.583355949E1,2.150500715E-1,-3.382211551E-2,1.520663649E-1
2.583607266E1,2.182458639E-1,-3.701790795E-2,1.520663649E-1
2.583858584E1,2.193111330E-1,-3.382211551E-2,1.499358416E-1
2.584109902E1,2.150500715E-1,-2.743053623E-2,1.478053182E-1
2.584361225E1,2.150500715E-1,-2.423474565E-2,1.510011107E-1
2.584612542E1,2.171805948E-1,-2.103895508E-2,1.510011107E-1
2.584863860E1,2.150500715E-1,-1.677790098E-2,1.510011107E-1
2.585115178E1,2.150500715E-1,-1.571263745E-2,1.531316340E-1
2.585366496E1,2.118542790E-1,-8.255792782E-3,1.510011107E-1
2.585617813E1,2.129195482E-1,-8.255792782E-3,1.510011107E-1
2.585869136E1,2.139848173E-1,-7.190528791E-3,1.531316340E-1
2.586120454E1,2.118542790E-1,-3.994738217E-3,1.563274264E-1
2.586371772E1,2.118542790E-1,-2.929474693E-3,1.573926806E-1
2.586623089E1,2.086584866E-1,2.663158812E-4,1.584579498E-1
2.586874407E1,2.118542790E-1,2.663158812E-4,1.595232189E-1
2.587125725E1,2.107890248E-1,2.396842930E-3,1.595232189E-1
2.587377048E1,2.129195482E-1,2.396842930E-3,1.573926806E-1
2.587628365E1,2.129195482E-1,2.396842930E-3,1.605884731E-1
2.587879683E1,2.107890248E-1,4.527369980E-3,1.616537422E-1
2.588131001E1,2.107890248E-1,4.527369980E-3,1.627189964E-1
2.588382318E1,2.097237557E-1,3.462106455E-3,1.605884731E-1
2.588633636E1,2.075932324E-1,-7.989476435E-4,1.573926806E-1
2.588884959E1,2.054627091E-1,-3.994738217E-3,1.541968882E-1
2.589136277E1,2.022669166E-1,-9.321056306E-3,1.478053182E-1
2.589387594E1,1.958753318E-1,-1.251684688E-2,1.414137334E-1
2.589638912E1,1.926795393E-1,-1.251684688E-2,1.328916252E-1
2.589890230E1,1.862879544E-1,-1.145158336E-2,1.243695170E-1
2.590141553E1,1.841574311E-1,-1.038631983E-2,1.158474088E-1
2.590392871E1,1.809616387E-1,-1.038631983E-2,1.030642465E-1
2.590644188E1,1.745700538E-1,-8.255792782E-3,9.134634584E-2
2.590895506E1,1.692437381E-1,-3.994738217E-3,8.069371432E-2
